"CUSTOMER_RK";"report_dttm";"AVG_SAL_AMT_ALL_1Y";"AVG_SAL_AMT_ADD_1Y";"AVG_SAL_AMT_MAIN_1Y";"AVG_SAL_AMT_ALL_6M";"AVG_SAL_AMT_ADD_6M";"AVG_SAL_AMT_MAIN_6M";"AVG_SAL_AMT_ALL_3M";"AVG_SAL_AMT_ADD_3M";"AVG_SAL_AMT_MAIN_3M";"AVG_SAL_AMT_ALL_2M";"AVG_SAL_AMT_ADD_2M";"AVG_SAL_AMT_MAIN_2M";"AVG_SAL_AMT_ALL_1M";"AVG_SAL_AMT_ADD_1M";"AVG_SAL_AMT_MAIN_1M";"SUM_SAL_AMT_ALL_1Y";"SUM_SAL_AMT_ADD_1Y";"SUM_SAL_AMT_MAIN_1Y";"SUM_SAL_AMT_ALL_6M";"SUM_SAL_AMT_ADD_6M";"SUM_SAL_AMT_MAIN_6M";"SUM_SAL_AMT_ALL_3M";"SUM_SAL_AMT_ADD_3M";"SUM_SAL_AMT_MAIN_3M";"SUM_SAL_AMT_ALL_2M";"SUM_SAL_AMT_ADD_2M";"SUM_SAL_AMT_MAIN_2M";"SUM_SAL_AMT_ALL_1M";"SUM_SAL_AMT_ADD_1M";"SUM_SAL_AMT_MAIN_1M";"MAX_SAL_AMT_ALL_1Y";"MAX_SAL_AMT_ADD_1Y";"MAX_SAL_AMT_MAIN_1Y";"MAX_SAL_AMT_ALL_6M";"MAX_SAL_AMT_ADD_6M";"MAX_SAL_AMT_MAIN_6M";"MAX_SAL_AMT_ALL_3M";"MAX_SAL_AMT_ADD_3M";"MAX_SAL_AMT_MAIN_3M";"MAX_SAL_AMT_ALL_2M";"MAX_SAL_AMT_ADD_2M";"MAX_SAL_AMT_MAIN_2M";"MAX_SAL_AMT_ALL_1M";"MAX_SAL_AMT_ADD_1M";"MAX_SAL_AMT_MAIN_1M"
873;2022-03-23 18:49:42.098 +0300;166950.250000000000;173597.500000000000;160303.000000000000;172234.333333333333;173597.500000000000;169508.000000000000;172234.333333333333;173597.500000000000;169508.000000000000;172234.333333333333;173597.500000000000;169508.000000000000;172234.333333333333;173597.500000000000;169508.000000000000;667801.00000;347195.00000;320606.00000;516703.00000;347195.00000;169508.00000;516703.00000;347195.00000;169508.00000;516703.00000;347195.00000;169508.00000;516703.00000;347195.00000;169508.00000;206833.00000;206833.00000;169508.00000;206833.00000;206833.00000;169508.00000;206833.00000;206833.00000;169508.00000;206833.00000;206833.00000;169508.00000;206833.00000;206833.00000;169508.00000
874;2022-03-23 18:49:42.098 +0300;189144.500000000000;126764.000000000000;251525.000000000000;189144.500000000000;126764.000000000000;251525.000000000000;189144.500000000000;126764.000000000000;251525.000000000000;189144.500000000000;126764.000000000000;251525.000000000000;189144.500000000000;126764.000000000000;251525.000000000000;378289.00000;126764.00000;251525.00000;378289.00000;126764.00000;251525.00000;378289.00000;126764.00000;251525.00000;378289.00000;126764.00000;251525.00000;378289.00000;126764.00000;251525.00000;251525.00000;126764.00000;251525.00000;251525.00000;126764.00000;251525.00000;251525.00000;126764.00000;251525.00000;251525.00000;126764.00000;251525.00000;251525.00000;126764.00000;251525.00000
875;2022-03-23 18:49:42.098 +0300;149356.800000000000;93798.000000000000;186396.000000000000;149634.250000000000;93798.000000000000;205470.500000000000;127830.333333333333;93798.000000000000;195895.000000000000;127830.333333333333;93798.000000000000;195895.000000000000;138296.000000000000;80697.000000000000;195895.000000000000;746784.00000;187596.00000;559188.00000;598537.00000;187596.00000;410941.00000;383491.00000;187596.00000;195895.00000;383491.00000;187596.00000;195895.00000;276592.00000;80697.00000;195895.00000;215046.00000;106899.00000;215046.00000;215046.00000;106899.00000;215046.00000;195895.00000;106899.00000;195895.00000;195895.00000;106899.00000;195895.00000;195895.00000;80697.00000;195895.00000
876;2022-03-23 18:49:42.098 +0300;165605.500000000000;163523.000000000000;166646.750000000000;168851.500000000000;254980.000000000000;140142.000000000000;212540.333333333333;254980.000000000000;191320.500000000000;212540.333333333333;254980.000000000000;191320.500000000000;212540.333333333333;254980.000000000000;191320.500000000000;993633.00000;327046.00000;666587.00000;675406.00000;254980.00000;420426.00000;637621.00000;254980.00000;382641.00000;637621.00000;254980.00000;382641.00000;637621.00000;254980.00000;382641.00000;254980.00000;254980.00000;246161.00000;254980.00000;254980.00000;219949.00000;254980.00000;254980.00000;219949.00000;254980.00000;254980.00000;219949.00000;254980.00000;254980.00000;219949.00000
877;2022-03-23 18:49:42.098 +0300;180168.714285714286;233574.666666666667;140114.250000000000;190399.600000000000;251427.500000000000;149714.333333333333;166105.000000000000;215277.000000000000;149714.333333333333;166105.000000000000;215277.000000000000;149714.333333333333;133016.666666666667;215277.000000000000;91886.500000000000;1261181.00000;700724.00000;560457.00000;951998.00000;502855.00000;449143.00000;664420.00000;215277.00000;449143.00000;664420.00000;215277.00000;449143.00000;399050.00000;215277.00000;183773.00000;287578.00000;287578.00000;265370.00000;287578.00000;287578.00000;265370.00000;265370.00000;215277.00000;265370.00000;265370.00000;215277.00000;265370.00000;215277.00000;215277.00000;134587.00000
878;2022-03-23 18:49:42.098 +0300;140921.000000000000;71989.000000000000;175387.000000000000;268573.000000000000;;268573.000000000000;268573.000000000000;;268573.000000000000;268573.000000000000;;268573.000000000000;268573.000000000000;;268573.000000000000;422763.00000;71989.00000;350774.00000;268573.00000;;268573.00000;268573.00000;;268573.00000;268573.00000;;268573.00000;268573.00000;;268573.00000;268573.00000;71989.00000;268573.00000;268573.00000;;268573.00000;268573.00000;;268573.00000;268573.00000;;268573.00000;268573.00000;;268573.00000
879;2022-03-23 18:49:42.098 +0300;223642.750000000000;240221.000000000000;207064.500000000000;223642.750000000000;240221.000000000000;207064.500000000000;210842.333333333333;240221.000000000000;152085.000000000000;210842.333333333333;240221.000000000000;152085.000000000000;210842.333333333333;240221.000000000000;152085.000000000000;894571.00000;480442.00000;414129.00000;894571.00000;480442.00000;414129.00000;632527.00000;480442.00000;152085.00000;632527.00000;480442.00000;152085.00000;632527.00000;480442.00000;152085.00000;262044.00000;255980.00000;262044.00000;262044.00000;255980.00000;262044.00000;255980.00000;255980.00000;152085.00000;255980.00000;255980.00000;152085.00000;255980.00000;255980.00000;152085.00000
880;2022-03-23 18:49:42.098 +0300;173576.500000000000;;173576.500000000000;173576.500000000000;;173576.500000000000;173576.500000000000;;173576.500000000000;173576.500000000000;;173576.500000000000;173576.500000000000;;173576.500000000000;347153.00000;;347153.00000;347153.00000;;347153.00000;347153.00000;;347153.00000;347153.00000;;347153.00000;347153.00000;;347153.00000;197413.00000;;197413.00000;197413.00000;;197413.00000;197413.00000;;197413.00000;197413.00000;;197413.00000;197413.00000;;197413.00000
881;2022-03-23 18:49:42.098 +0300;159046.000000000000;159046.000000000000;;140843.000000000000;140843.000000000000;;140843.000000000000;140843.000000000000;;140843.000000000000;140843.000000000000;;140843.000000000000;140843.000000000000;;318092.00000;318092.00000;;140843.00000;140843.00000;;140843.00000;140843.00000;;140843.00000;140843.00000;;140843.00000;140843.00000;;177249.00000;177249.00000;;140843.00000;140843.00000;;140843.00000;140843.00000;;140843.00000;140843.00000;;140843.00000;140843.00000;
882;2022-03-23 18:49:42.098 +0300;125975.750000000000;115672.500000000000;136279.000000000000;125975.750000000000;115672.500000000000;136279.000000000000;125975.750000000000;115672.500000000000;136279.000000000000;125975.750000000000;115672.500000000000;136279.000000000000;125975.750000000000;115672.500000000000;136279.000000000000;503903.00000;231345.00000;272558.00000;503903.00000;231345.00000;272558.00000;503903.00000;231345.00000;272558.00000;503903.00000;231345.00000;272558.00000;503903.00000;231345.00000;272558.00000;166341.00000;166341.00000;136498.00000;166341.00000;166341.00000;136498.00000;166341.00000;166341.00000;136498.00000;166341.00000;166341.00000;136498.00000;166341.00000;166341.00000;136498.00000
883;2022-03-23 18:49:42.098 +0300;210903.000000000000;210903.000000000000;;232477.000000000000;232477.000000000000;;232477.000000000000;232477.000000000000;;232477.000000000000;232477.000000000000;;232477.000000000000;232477.000000000000;;421806.00000;421806.00000;;232477.00000;232477.00000;;232477.00000;232477.00000;;232477.00000;232477.00000;;232477.00000;232477.00000;;232477.00000;232477.00000;;232477.00000;232477.00000;;232477.00000;232477.00000;;232477.00000;232477.00000;;232477.00000;232477.00000;
884;2022-03-23 18:49:42.098 +0300;138434.000000000000;168093.500000000000;79115.000000000000;177241.000000000000;177241.000000000000;;177241.000000000000;177241.000000000000;;177241.000000000000;177241.000000000000;;;;;415302.00000;336187.00000;79115.00000;177241.00000;177241.00000;;177241.00000;177241.00000;;177241.00000;177241.00000;;;;;177241.00000;177241.00000;79115.00000;177241.00000;177241.00000;;177241.00000;177241.00000;;177241.00000;177241.00000;;;;
885;2022-03-23 18:49:42.098 +0300;231973.000000000000;212036.000000000000;251910.000000000000;231973.000000000000;212036.000000000000;251910.000000000000;231973.000000000000;212036.000000000000;251910.000000000000;231973.000000000000;212036.000000000000;251910.000000000000;231973.000000000000;212036.000000000000;251910.000000000000;463946.00000;212036.00000;251910.00000;463946.00000;212036.00000;251910.00000;463946.00000;212036.00000;251910.00000;463946.00000;212036.00000;251910.00000;463946.00000;212036.00000;251910.00000;251910.00000;212036.00000;251910.00000;251910.00000;212036.00000;251910.00000;251910.00000;212036.00000;251910.00000;251910.00000;212036.00000;251910.00000;251910.00000;212036.00000;251910.00000
886;2022-03-23 18:49:42.098 +0300;213318.400000000000;127081.000000000000;234877.750000000000;216627.333333333333;;216627.333333333333;216627.333333333333;;216627.333333333333;216627.333333333333;;216627.333333333333;197490.500000000000;;197490.500000000000;1066592.00000;127081.00000;939511.00000;649882.00000;;649882.00000;649882.00000;;649882.00000;649882.00000;;649882.00000;394981.00000;;394981.00000;289629.00000;127081.00000;289629.00000;286535.00000;;286535.00000;286535.00000;;286535.00000;286535.00000;;286535.00000;286535.00000;;286535.00000
887;2022-03-23 18:49:42.098 +0300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
888;2022-03-23 18:49:42.098 +0300;170501.000000000000;;170501.000000000000;87841.000000000000;;87841.000000000000;87841.000000000000;;87841.000000000000;87841.000000000000;;87841.000000000000;87841.000000000000;;87841.000000000000;341002.00000;;341002.00000;87841.00000;;87841.00000;87841.00000;;87841.00000;87841.00000;;87841.00000;87841.00000;;87841.00000;253161.00000;;253161.00000;87841.00000;;87841.00000;87841.00000;;87841.00000;87841.00000;;87841.00000;87841.00000;;87841.00000
889;2022-03-23 18:49:42.098 +0300;192563.500000000000;;192563.500000000000;271920.000000000000;;271920.000000000000;271920.000000000000;;271920.000000000000;271920.000000000000;;271920.000000000000;271920.000000000000;;271920.000000000000;385127.00000;;385127.00000;271920.00000;;271920.00000;271920.00000;;271920.00000;271920.00000;;271920.00000;271920.00000;;271920.00000;271920.00000;;271920.00000;271920.00000;;271920.00000;271920.00000;;271920.00000;271920.00000;;271920.00000;271920.00000;;271920.00000
890;2022-03-23 18:49:42.098 +0300;189838.714285714286;224398.750000000000;143758.666666666667;163571.800000000000;201999.000000000000;105931.000000000000;163571.800000000000;201999.000000000000;105931.000000000000;163571.800000000000;201999.000000000000;105931.000000000000;139058.333333333333;191346.000000000000;34483.000000000000;1328871.00000;897595.00000;431276.00000;817859.00000;605997.00000;211862.00000;817859.00000;605997.00000;211862.00000;817859.00000;605997.00000;211862.00000;417175.00000;382692.00000;34483.00000;291598.00000;291598.00000;219414.00000;269477.00000;269477.00000;177379.00000;269477.00000;269477.00000;177379.00000;269477.00000;269477.00000;177379.00000;269477.00000;269477.00000;34483.00000
891;2022-03-23 18:49:42.098 +0300;98018.800000000000;71784.000000000000;137371.000000000000;98018.800000000000;71784.000000000000;137371.000000000000;47649.666666666667;50313.000000000000;42323.000000000000;47649.666666666667;50313.000000000000;42323.000000000000;47649.666666666667;50313.000000000000;42323.000000000000;490094.00000;215352.00000;274742.00000;490094.00000;215352.00000;274742.00000;142949.00000;100626.00000;42323.00000;142949.00000;100626.00000;42323.00000;142949.00000;100626.00000;42323.00000;232419.00000;114726.00000;232419.00000;232419.00000;114726.00000;232419.00000;66435.00000;66435.00000;42323.00000;66435.00000;66435.00000;42323.00000;66435.00000;66435.00000;42323.00000
892;2022-03-23 18:49:42.098 +0300;178926.500000000000;205242.000000000000;152611.000000000000;178926.500000000000;205242.000000000000;152611.000000000000;193587.500000000000;120142.000000000000;267033.000000000000;193587.500000000000;120142.000000000000;267033.000000000000;193587.500000000000;120142.000000000000;267033.000000000000;715706.00000;410484.00000;305222.00000;715706.00000;410484.00000;305222.00000;387175.00000;120142.00000;267033.00000;387175.00000;120142.00000;267033.00000;387175.00000;120142.00000;267033.00000;290342.00000;290342.00000;267033.00000;290342.00000;290342.00000;267033.00000;267033.00000;120142.00000;267033.00000;267033.00000;120142.00000;267033.00000;267033.00000;120142.00000;267033.00000
1052;2022-03-23 18:49:42.098 +0300;225390.600000000000;185638.000000000000;285019.500000000000;225390.600000000000;185638.000000000000;285019.500000000000;208167.250000000000;185638.000000000000;275755.000000000000;208167.250000000000;185638.000000000000;275755.000000000000;213380.000000000000;182192.500000000000;275755.000000000000;1126953.00000;556914.00000;570039.00000;1126953.00000;556914.00000;570039.00000;832669.00000;556914.00000;275755.00000;832669.00000;556914.00000;275755.00000;640140.00000;364385.00000;275755.00000;294284.00000;224122.00000;294284.00000;294284.00000;224122.00000;294284.00000;275755.00000;224122.00000;275755.00000;275755.00000;224122.00000;275755.00000;275755.00000;224122.00000;275755.00000
893;2022-03-23 18:49:42.098 +0300;91823.000000000000;91823.000000000000;;91823.000000000000;91823.000000000000;;100915.000000000000;100915.000000000000;;100915.000000000000;100915.000000000000;;100915.000000000000;100915.000000000000;;183646.00000;183646.00000;;183646.00000;183646.00000;;100915.00000;100915.00000;;100915.00000;100915.00000;;100915.00000;100915.00000;;100915.00000;100915.00000;;100915.00000;100915.00000;;100915.00000;100915.00000;;100915.00000;100915.00000;;100915.00000;100915.00000;
894;2022-03-23 18:49:42.098 +0300;224438.000000000000;176106.000000000000;272770.000000000000;224438.000000000000;176106.000000000000;272770.000000000000;224438.000000000000;176106.000000000000;272770.000000000000;224438.000000000000;176106.000000000000;272770.000000000000;272770.000000000000;;272770.000000000000;448876.00000;176106.00000;272770.00000;448876.00000;176106.00000;272770.00000;448876.00000;176106.00000;272770.00000;448876.00000;176106.00000;272770.00000;272770.00000;;272770.00000;272770.00000;176106.00000;272770.00000;272770.00000;176106.00000;272770.00000;272770.00000;176106.00000;272770.00000;272770.00000;176106.00000;272770.00000;272770.00000;;272770.00000
895;2022-03-23 18:49:42.098 +0300;287607.000000000000;287607.000000000000;;;;;;;;;;;;;;287607.00000;287607.00000;;;;;;;;;;;;;;287607.00000;287607.00000;;;;;;;;;;;;;
896;2022-03-23 18:49:42.098 +0300;273995.000000000000;273995.000000000000;;273995.000000000000;273995.000000000000;;273995.000000000000;273995.000000000000;;273995.000000000000;273995.000000000000;;;;;273995.00000;273995.00000;;273995.00000;273995.00000;;273995.00000;273995.00000;;273995.00000;273995.00000;;;;;273995.00000;273995.00000;;273995.00000;273995.00000;;273995.00000;273995.00000;;273995.00000;273995.00000;;;;
897;2022-03-23 18:49:42.098 +0300;180592.833333333333;170451.000000000000;190734.666666666667;159540.250000000000;144679.500000000000;174401.000000000000;139476.666666666667;144679.500000000000;129071.000000000000;139476.666666666667;144679.500000000000;129071.000000000000;139476.666666666667;144679.500000000000;129071.000000000000;1083557.00000;511353.00000;572204.00000;638161.00000;289359.00000;348802.00000;418430.00000;289359.00000;129071.00000;418430.00000;289359.00000;129071.00000;418430.00000;289359.00000;129071.00000;223402.00000;221994.00000;223402.00000;219731.00000;164996.00000;219731.00000;164996.00000;164996.00000;129071.00000;164996.00000;164996.00000;129071.00000;164996.00000;164996.00000;129071.00000
898;2022-03-23 18:49:42.098 +0300;213071.750000000000;197326.000000000000;228817.500000000000;223564.000000000000;215948.000000000000;231180.000000000000;;;;;;;;;;852287.00000;394652.00000;457635.00000;447128.00000;215948.00000;231180.00000;;;;;;;;;;231180.00000;215948.00000;231180.00000;231180.00000;215948.00000;231180.00000;;;;;;;;;
899;2022-03-23 18:49:42.098 +0300;141651.200000000000;112697.333333333333;185082.000000000000;189140.666666666667;149998.500000000000;267425.000000000000;189140.666666666667;149998.500000000000;267425.000000000000;189140.666666666667;149998.500000000000;267425.000000000000;206896.000000000000;146367.000000000000;267425.000000000000;708256.00000;338092.00000;370164.00000;567422.00000;299997.00000;267425.00000;567422.00000;299997.00000;267425.00000;567422.00000;299997.00000;267425.00000;413792.00000;146367.00000;267425.00000;267425.00000;153630.00000;267425.00000;267425.00000;153630.00000;267425.00000;267425.00000;153630.00000;267425.00000;267425.00000;153630.00000;267425.00000;267425.00000;146367.00000;267425.00000
900;2022-03-23 18:49:42.098 +0300;216584.500000000000;194108.500000000000;227822.500000000000;201683.200000000000;97126.000000000000;227822.500000000000;213565.250000000000;97126.000000000000;252378.333333333333;213565.250000000000;97126.000000000000;252378.333333333333;242169.500000000000;;242169.500000000000;1299507.00000;388217.00000;911290.00000;1008416.00000;97126.00000;911290.00000;854261.00000;97126.00000;757135.00000;854261.00000;97126.00000;757135.00000;484339.00000;;484339.00000;291091.00000;291091.00000;272796.00000;272796.00000;97126.00000;272796.00000;272796.00000;97126.00000;272796.00000;272796.00000;97126.00000;272796.00000;245642.00000;;245642.00000
