"CUSTOMER_RK";"report_dttm";"MIN_TRN_AMT_USD_NRTL_4W";"MIN_TRN_AMT_RUB_NRTL_4W";"MIN_TRN_AMT_USD_CASH_4W";"MIN_TRN_AMT_RUB_CASH_4W";"MIN_TRN_AMT_USD_TRVL_4W";"MIN_TRN_AMT_RUB_TRVL_4W";"MIN_TRN_AMT_USD_MED_4W";"MIN_TRN_AMT_RUB_MED_4W";"MIN_TRN_AMT_USD_RTL_4W";"MIN_TRN_AMT_RUB_RTL_4W";"MIN_TRN_AMT_USD_NRTL_3W";"MIN_TRN_AMT_RUB_NRTL_3W";"MIN_TRN_AMT_USD_CASH_3W";"MIN_TRN_AMT_RUB_CASH_3W";"MIN_TRN_AMT_USD_TRVL_3W";"MIN_TRN_AMT_RUB_TRVL_3W";"MIN_TRN_AMT_USD_MED_3W";"MIN_TRN_AMT_RUB_MED_3W";"MIN_TRN_AMT_USD_RTL_3W";"MIN_TRN_AMT_RUB_RTL_3W";"MIN_TRN_AMT_USD_NRTL_2W";"MIN_TRN_AMT_RUB_NRTL_2W";"MIN_TRN_AMT_USD_CASH_2W";"MIN_TRN_AMT_RUB_CASH_2W";"MIN_TRN_AMT_USD_TRVL_2W";"MIN_TRN_AMT_RUB_TRVL_2W";"MIN_TRN_AMT_USD_MED_2W";"MIN_TRN_AMT_RUB_MED_2W";"MIN_TRN_AMT_USD_RTL_2W";"MIN_TRN_AMT_RUB_RTL_2W";"MIN_TRN_AMT_USD_NRTL_1W";"MIN_TRN_AMT_RUB_NRTL_1W";"MIN_TRN_AMT_USD_CASH_1W";"MIN_TRN_AMT_RUB_CASH_1W";"MIN_TRN_AMT_USD_TRVL_1W";"MIN_TRN_AMT_RUB_TRVL_1W";"MIN_TRN_AMT_USD_MED_1W";"MIN_TRN_AMT_RUB_MED_1W";"MIN_TRN_AMT_USD_RTL_1W";"MIN_TRN_AMT_RUB_RTL_1W";"MAX_TRN_AMT_USD_NRTL_4W";"MAX_TRN_AMT_RUB_NRTL_4W";"MAX_TRN_AMT_USD_CASH_4W";"MAX_TRN_AMT_RUB_CASH_4W";"MAX_TRN_AMT_USD_TRVL_4W";"MAX_TRN_AMT_RUB_TRVL_4W";"MAX_TRN_AMT_USD_MED_4W";"MAX_TRN_AMT_RUB_MED_4W";"MAX_TRN_AMT_USD_RTL_4W";"MAX_TRN_AMT_RUB_RTL_4W";"MAX_TRN_AMT_USD_NRTL_3W";"MAX_TRN_AMT_RUB_NRTL_3W";"MAX_TRN_AMT_USD_CASH_3W";"MAX_TRN_AMT_RUB_CASH_3W";"MAX_TRN_AMT_USD_TRVL_3W";"MAX_TRN_AMT_RUB_TRVL_3W";"MAX_TRN_AMT_USD_MED_3W";"MAX_TRN_AMT_RUB_MED_3W";"MAX_TRN_AMT_USD_RTL_3W";"MAX_TRN_AMT_RUB_RTL_3W";"MAX_TRN_AMT_USD_NRTL_2W";"MAX_TRN_AMT_RUB_NRTL_2W";"MAX_TRN_AMT_USD_CASH_2W";"MAX_TRN_AMT_RUB_CASH_2W";"MAX_TRN_AMT_USD_TRVL_2W";"MAX_TRN_AMT_RUB_TRVL_2W";"MAX_TRN_AMT_USD_MED_2W";"MAX_TRN_AMT_RUB_MED_2W";"MAX_TRN_AMT_USD_RTL_2W";"MAX_TRN_AMT_RUB_RTL_2W";"MAX_TRN_AMT_USD_NRTL_1W";"MAX_TRN_AMT_RUB_NRTL_1W";"MAX_TRN_AMT_USD_CASH_1W";"MAX_TRN_AMT_RUB_CASH_1W";"MAX_TRN_AMT_USD_TRVL_1W";"MAX_TRN_AMT_RUB_TRVL_1W";"MAX_TRN_AMT_USD_MED_1W";"MAX_TRN_AMT_RUB_MED_1W";"MAX_TRN_AMT_USD_RTL_1W";"MAX_TRN_AMT_RUB_RTL_1W";"SUM_TRN_AMT_USD_NRTL_4W";"SUM_TRN_AMT_RUB_NRTL_4W";"SUM_TRN_AMT_USD_CASH_4W";"SUM_TRN_AMT_RUB_CASH_4W";"SUM_TRN_AMT_USD_TRVL_4W";"SUM_TRN_AMT_RUB_TRVL_4W";"SUM_TRN_AMT_USD_MED_4W";"SUM_TRN_AMT_RUB_MED_4W";"SUM_TRN_AMT_USD_RTL_4W";"SUM_TRN_AMT_RUB_RTL_4W";"SUM_TRN_AMT_USD_NRTL_3W";"SUM_TRN_AMT_RUB_NRTL_3W";"SUM_TRN_AMT_USD_CASH_3W";"SUM_TRN_AMT_RUB_CASH_3W";"SUM_TRN_AMT_USD_TRVL_3W";"SUM_TRN_AMT_RUB_TRVL_3W";"SUM_TRN_AMT_USD_MED_3W";"SUM_TRN_AMT_RUB_MED_3W";"SUM_TRN_AMT_USD_RTL_3W";"SUM_TRN_AMT_RUB_RTL_3W";"SUM_TRN_AMT_USD_NRTL_2W";"SUM_TRN_AMT_RUB_NRTL_2W";"SUM_TRN_AMT_USD_CASH_2W";"SUM_TRN_AMT_RUB_CASH_2W";"SUM_TRN_AMT_USD_TRVL_2W";"SUM_TRN_AMT_RUB_TRVL_2W";"SUM_TRN_AMT_USD_MED_2W";"SUM_TRN_AMT_RUB_MED_2W";"SUM_TRN_AMT_USD_RTL_2W";"SUM_TRN_AMT_RUB_RTL_2W";"SUM_TRN_AMT_USD_NRTL_1W";"SUM_TRN_AMT_RUB_NRTL_1W";"SUM_TRN_AMT_USD_CASH_1W";"SUM_TRN_AMT_RUB_CASH_1W";"SUM_TRN_AMT_USD_TRVL_1W";"SUM_TRN_AMT_RUB_TRVL_1W";"SUM_TRN_AMT_USD_MED_1W";"SUM_TRN_AMT_RUB_MED_1W";"SUM_TRN_AMT_USD_RTL_1W";"SUM_TRN_AMT_RUB_RTL_1W"
970;2022-03-23 18:51:06.677 +0300;2121.00000;1978.00000;13483.00000;2890.00000;;;;;;;2121.00000;1978.00000;13483.00000;2890.00000;;;;;;;2121.00000;1978.00000;13483.00000;2890.00000;;;;;;;2121.00000;1978.00000;13483.00000;2890.00000;;;;;;;13483.00000;2890.00000;13483.00000;2890.00000;;;;;;;13483.00000;2890.00000;13483.00000;2890.00000;;;;;;;13483.00000;2890.00000;13483.00000;2890.00000;;;;;;;13483.00000;2890.00000;13483.00000;2890.00000;;;;;;;19563.00000;4868.00000;13483.00000;2890.00000;;;;;;;19563.00000;4868.00000;13483.00000;2890.00000;;;;;;;19563.00000;4868.00000;13483.00000;2890.00000;;;;;;;19563.00000;4868.00000;13483.00000;2890.00000;;;;;;
971;2022-03-23 18:51:06.677 +0300;;9883.00000;;9883.00000;;11629.00000;;;;;;9883.00000;;9883.00000;;11629.00000;;;;;;9883.00000;;9883.00000;;11629.00000;;;;;;9883.00000;;9883.00000;;11629.00000;;;;;;11629.00000;;9883.00000;;11629.00000;;;;;;11629.00000;;9883.00000;;11629.00000;;;;;;11629.00000;;9883.00000;;11629.00000;;;;;;11629.00000;;9883.00000;;11629.00000;;;;;;21512.00000;;9883.00000;;11629.00000;;;;;;21512.00000;;9883.00000;;11629.00000;;;;;;21512.00000;;9883.00000;;11629.00000;;;;;;21512.00000;;9883.00000;;11629.00000;;;;
972;2022-03-23 18:51:06.677 +0300;;8016.00000;;;;8083.00000;;;;;;8016.00000;;;;8083.00000;;;;;;8016.00000;;;;8083.00000;;;;;;8016.00000;;;;8083.00000;;;;;;12714.00000;;;;8083.00000;;;;;;12714.00000;;;;8083.00000;;;;;;12714.00000;;;;8083.00000;;;;;;12714.00000;;;;8083.00000;;;;;;40538.00000;;;;8083.00000;;;;;;40538.00000;;;;8083.00000;;;;;;40538.00000;;;;8083.00000;;;;;;40538.00000;;;;8083.00000;;;;
973;2022-03-23 18:51:06.677 +0300;;14814.00000;;;;14814.00000;;;;;;14814.00000;;;;14814.00000;;;;;;14814.00000;;;;14814.00000;;;;;;14814.00000;;;;14814.00000;;;;;;14814.00000;;;;14814.00000;;;;;;14814.00000;;;;14814.00000;;;;;;14814.00000;;;;14814.00000;;;;;;14814.00000;;;;14814.00000;;;;;;14814.00000;;;;14814.00000;;;;;;14814.00000;;;;14814.00000;;;;;;14814.00000;;;;14814.00000;;;;;;14814.00000;;;;14814.00000;;;;
974;2022-03-23 18:51:06.677 +0300;4167.00000;5230.00000;;;;7137.00000;;;;;4167.00000;5230.00000;;;;7137.00000;;;;;4167.00000;5230.00000;;;;7137.00000;;;;;4167.00000;5230.00000;;;;7137.00000;;;;;13237.00000;7137.00000;;;;7137.00000;;;;;13237.00000;7137.00000;;;;7137.00000;;;;;13237.00000;7137.00000;;;;7137.00000;;;;;13237.00000;7137.00000;;;;7137.00000;;;;;17404.00000;12367.00000;;;;7137.00000;;;;;17404.00000;12367.00000;;;;7137.00000;;;;;17404.00000;12367.00000;;;;7137.00000;;;;;17404.00000;12367.00000;;;;7137.00000;;;;
975;2022-03-23 18:51:06.677 +0300;14052.00000;14311.00000;;;;14311.00000;;;;;14052.00000;14311.00000;;;;14311.00000;;;;;14052.00000;14311.00000;;;;14311.00000;;;;;14052.00000;14311.00000;;;;14311.00000;;;;;14052.00000;14311.00000;;;;14311.00000;;;;;14052.00000;14311.00000;;;;14311.00000;;;;;14052.00000;14311.00000;;;;14311.00000;;;;;14052.00000;14311.00000;;;;14311.00000;;;;;14052.00000;14311.00000;;;;14311.00000;;;;;14052.00000;14311.00000;;;;14311.00000;;;;;14052.00000;14311.00000;;;;14311.00000;;;;;14052.00000;14311.00000;;;;14311.00000;;;;
976;2022-03-23 18:51:06.677 +0300;5443.00000;2156.00000;;2156.00000;12322.00000;7307.00000;;;;;5443.00000;2156.00000;;2156.00000;12322.00000;7307.00000;;;;;5443.00000;2156.00000;;2156.00000;12322.00000;7307.00000;;;;;5443.00000;2156.00000;;2156.00000;12322.00000;7307.00000;;;;;12322.00000;14830.00000;;12461.00000;12322.00000;7307.00000;;;;;12322.00000;14830.00000;;12461.00000;12322.00000;7307.00000;;;;;12322.00000;14830.00000;;12461.00000;12322.00000;7307.00000;;;;;12322.00000;14830.00000;;12461.00000;12322.00000;7307.00000;;;;;17765.00000;49393.00000;;14617.00000;12322.00000;7307.00000;;;;;17765.00000;49393.00000;;14617.00000;12322.00000;7307.00000;;;;;17765.00000;49393.00000;;14617.00000;12322.00000;7307.00000;;;;;17765.00000;49393.00000;;14617.00000;12322.00000;7307.00000;;;;
977;2022-03-23 18:51:06.677 +0300;4529.00000;1208.00000;4529.00000;;;5758.00000;;;;12543.00000;4529.00000;1208.00000;4529.00000;;;5758.00000;;;;12543.00000;4529.00000;1208.00000;4529.00000;;;5758.00000;;;;12543.00000;4529.00000;1208.00000;4529.00000;;;5758.00000;;;;12543.00000;14524.00000;14445.00000;4529.00000;;;5758.00000;;;;12543.00000;14524.00000;14445.00000;4529.00000;;;5758.00000;;;;12543.00000;14524.00000;14445.00000;4529.00000;;;5758.00000;;;;12543.00000;14524.00000;14445.00000;4529.00000;;;5758.00000;;;;12543.00000;19053.00000;30941.00000;4529.00000;;;5758.00000;;;;12543.00000;19053.00000;30941.00000;4529.00000;;;5758.00000;;;;12543.00000;19053.00000;30941.00000;4529.00000;;;5758.00000;;;;12543.00000;19053.00000;30941.00000;4529.00000;;;5758.00000;;;;12543.00000
978;2022-03-23 18:51:06.677 +0300;;9535.00000;;;;;;;;;;9535.00000;;;;;;;;;;9535.00000;;;;;;;;;;9535.00000;;;;;;;;;;9631.00000;;;;;;;;;;9631.00000;;;;;;;;;;9631.00000;;;;;;;;;;9631.00000;;;;;;;;;;19166.00000;;;;;;;;;;19166.00000;;;;;;;;;;19166.00000;;;;;;;;;;19166.00000;;;;;;;;
979;2022-03-23 18:51:06.677 +0300;13592.00000;14893.00000;;14893.00000;13592.00000;;;;;;13592.00000;14893.00000;;14893.00000;13592.00000;;;;;;13592.00000;14893.00000;;14893.00000;13592.00000;;;;;;13592.00000;14893.00000;;14893.00000;13592.00000;;;;;;13592.00000;14893.00000;;14893.00000;13592.00000;;;;;;13592.00000;14893.00000;;14893.00000;13592.00000;;;;;;13592.00000;14893.00000;;14893.00000;13592.00000;;;;;;13592.00000;14893.00000;;14893.00000;13592.00000;;;;;;13592.00000;14893.00000;;14893.00000;13592.00000;;;;;;13592.00000;14893.00000;;14893.00000;13592.00000;;;;;;13592.00000;14893.00000;;14893.00000;13592.00000;;;;;;13592.00000;14893.00000;;14893.00000;13592.00000;;;;;
980;2022-03-23 18:51:06.677 +0300;2974.00000;5104.00000;;;13687.00000;;;;;;2974.00000;5104.00000;;;13687.00000;;;;;;2974.00000;5104.00000;;;13687.00000;;;;;;2974.00000;5104.00000;;;13687.00000;;;;;;13687.00000;7801.00000;;;13687.00000;;;;;;13687.00000;7801.00000;;;13687.00000;;;;;;13687.00000;7801.00000;;;13687.00000;;;;;;13687.00000;7801.00000;;;13687.00000;;;;;;24962.00000;12905.00000;;;13687.00000;;;;;;24962.00000;12905.00000;;;13687.00000;;;;;;24962.00000;12905.00000;;;13687.00000;;;;;;24962.00000;12905.00000;;;13687.00000;;;;;
981;2022-03-23 18:51:06.677 +0300;4413.00000;9039.00000;;;;;;;;;4413.00000;9039.00000;;;;;;;;;4413.00000;9039.00000;;;;;;;;;4413.00000;9039.00000;;;;;;;;;4413.00000;9039.00000;;;;;;;;;4413.00000;9039.00000;;;;;;;;;4413.00000;9039.00000;;;;;;;;;4413.00000;9039.00000;;;;;;;;;4413.00000;9039.00000;;;;;;;;;4413.00000;9039.00000;;;;;;;;;4413.00000;9039.00000;;;;;;;;;4413.00000;9039.00000;;;;;;;;
982;2022-03-23 18:51:06.677 +0300;9657.00000;4787.00000;;;9657.00000;;;;;;9657.00000;4787.00000;;;9657.00000;;;;;;9657.00000;4787.00000;;;9657.00000;;;;;;9657.00000;4787.00000;;;9657.00000;;;;;;9657.00000;4787.00000;;;9657.00000;;;;;;9657.00000;4787.00000;;;9657.00000;;;;;;9657.00000;4787.00000;;;9657.00000;;;;;;9657.00000;4787.00000;;;9657.00000;;;;;;9657.00000;4787.00000;;;9657.00000;;;;;;9657.00000;4787.00000;;;9657.00000;;;;;;9657.00000;4787.00000;;;9657.00000;;;;;;9657.00000;4787.00000;;;9657.00000;;;;;
983;2022-03-23 18:51:06.677 +0300;2100.00000;1565.00000;8168.00000;;5476.00000;;;;;;2100.00000;1565.00000;8168.00000;;5476.00000;;;;;;2100.00000;1565.00000;8168.00000;;5476.00000;;;;;;2100.00000;1565.00000;8168.00000;;5476.00000;;;;;;8168.00000;1565.00000;8168.00000;;5476.00000;;;;;;8168.00000;1565.00000;8168.00000;;5476.00000;;;;;;8168.00000;1565.00000;8168.00000;;5476.00000;;;;;;8168.00000;1565.00000;8168.00000;;5476.00000;;;;;;15744.00000;1565.00000;8168.00000;;5476.00000;;;;;;15744.00000;1565.00000;8168.00000;;5476.00000;;;;;;15744.00000;1565.00000;8168.00000;;5476.00000;;;;;;15744.00000;1565.00000;8168.00000;;5476.00000;;;;;
984;2022-03-23 18:51:06.677 +0300;3085.00000;14982.00000;10904.00000;;3085.00000;;;;;;3085.00000;14982.00000;10904.00000;;3085.00000;;;;;;3085.00000;14982.00000;10904.00000;;3085.00000;;;;;;3085.00000;14982.00000;10904.00000;;3085.00000;;;;;;10904.00000;14982.00000;10904.00000;;8767.00000;;;;;;10904.00000;14982.00000;10904.00000;;8767.00000;;;;;;10904.00000;14982.00000;10904.00000;;8767.00000;;;;;;10904.00000;14982.00000;10904.00000;;8767.00000;;;;;;22756.00000;14982.00000;10904.00000;;11852.00000;;;;;;22756.00000;14982.00000;10904.00000;;11852.00000;;;;;;22756.00000;14982.00000;10904.00000;;11852.00000;;;;;;22756.00000;14982.00000;10904.00000;;11852.00000;;;;;
985;2022-03-23 18:51:06.677 +0300;12127.00000;;12127.00000;;;;;;;;12127.00000;;12127.00000;;;;;;;;12127.00000;;12127.00000;;;;;;;;12127.00000;;12127.00000;;;;;;;;12127.00000;;12127.00000;;;;;;;;12127.00000;;12127.00000;;;;;;;;12127.00000;;12127.00000;;;;;;;;12127.00000;;12127.00000;;;;;;;;12127.00000;;12127.00000;;;;;;;;12127.00000;;12127.00000;;;;;;;;12127.00000;;12127.00000;;;;;;;;12127.00000;;12127.00000;;;;;;;
986;2022-03-23 18:51:06.677 +0300;;753.00000;;11988.00000;;;;;;11684.00000;;753.00000;;11988.00000;;;;;;11684.00000;;753.00000;;11988.00000;;;;;;11684.00000;;753.00000;;11988.00000;;;;;;11684.00000;;11988.00000;;11988.00000;;;;;;11684.00000;;11988.00000;;11988.00000;;;;;;11684.00000;;11988.00000;;11988.00000;;;;;;11684.00000;;11988.00000;;11988.00000;;;;;;11684.00000;;21853.00000;;11988.00000;;;;;;11684.00000;;21853.00000;;11988.00000;;;;;;11684.00000;;21853.00000;;11988.00000;;;;;;11684.00000;;21853.00000;;11988.00000;;;;;;11684.00000
987;2022-03-23 18:51:06.677 +0300;;6886.00000;;;;;;;;;;6886.00000;;;;;;;;;;6886.00000;;;;;;;;;;6886.00000;;;;;;;;;;6886.00000;;;;;;;;;;6886.00000;;;;;;;;;;6886.00000;;;;;;;;;;6886.00000;;;;;;;;;;6886.00000;;;;;;;;;;6886.00000;;;;;;;;;;6886.00000;;;;;;;;;;6886.00000;;;;;;;;
988;2022-03-23 18:51:06.677 +0300;;9307.00000;;;;;;;3953.00000;905.00000;;9307.00000;;;;;;;3953.00000;905.00000;;9307.00000;;;;;;;3953.00000;905.00000;;9307.00000;;;;;;;3953.00000;905.00000;;9307.00000;;;;;;;3953.00000;905.00000;;9307.00000;;;;;;;3953.00000;905.00000;;9307.00000;;;;;;;3953.00000;905.00000;;9307.00000;;;;;;;3953.00000;905.00000;;9307.00000;;;;;;;3953.00000;905.00000;;9307.00000;;;;;;;3953.00000;905.00000;;9307.00000;;;;;;;3953.00000;905.00000;;9307.00000;;;;;;;3953.00000;905.00000
989;2022-03-23 18:51:06.677 +0300;;7597.00000;;;;;;;;;;7597.00000;;;;;;;;;;7597.00000;;;;;;;;;;7597.00000;;;;;;;;;;7597.00000;;;;;;;;;;7597.00000;;;;;;;;;;7597.00000;;;;;;;;;;7597.00000;;;;;;;;;;7597.00000;;;;;;;;;;7597.00000;;;;;;;;;;7597.00000;;;;;;;;;;7597.00000;;;;;;;;
990;2022-03-23 18:51:06.677 +0300;11573.00000;9309.00000;;;;;;;11935.00000;;11573.00000;9309.00000;;;;;;;11935.00000;;11573.00000;9309.00000;;;;;;;11935.00000;;11573.00000;9309.00000;;;;;;;11935.00000;;11573.00000;10535.00000;;;;;;;11935.00000;;11573.00000;10535.00000;;;;;;;11935.00000;;11573.00000;10535.00000;;;;;;;11935.00000;;11573.00000;10535.00000;;;;;;;11935.00000;;11573.00000;19844.00000;;;;;;;11935.00000;;11573.00000;19844.00000;;;;;;;11935.00000;;11573.00000;19844.00000;;;;;;;11935.00000;;11573.00000;19844.00000;;;;;;;11935.00000;
991;2022-03-23 18:51:06.677 +0300;5099.00000;4016.00000;5099.00000;;;4016.00000;;;;7603.00000;5099.00000;4016.00000;5099.00000;;;4016.00000;;;;7603.00000;5099.00000;4016.00000;5099.00000;;;4016.00000;;;;7603.00000;5099.00000;4016.00000;5099.00000;;;4016.00000;;;;7603.00000;14264.00000;4016.00000;14264.00000;;;4016.00000;;;;7603.00000;14264.00000;4016.00000;14264.00000;;;4016.00000;;;;7603.00000;14264.00000;4016.00000;14264.00000;;;4016.00000;;;;7603.00000;14264.00000;4016.00000;14264.00000;;;4016.00000;;;;7603.00000;41891.00000;4016.00000;19363.00000;;;4016.00000;;;;7603.00000;41891.00000;4016.00000;19363.00000;;;4016.00000;;;;7603.00000;41891.00000;4016.00000;19363.00000;;;4016.00000;;;;7603.00000;41891.00000;4016.00000;19363.00000;;;4016.00000;;;;7603.00000
992;2022-03-23 18:51:06.677 +0300;5989.00000;11446.00000;;;;;;;;;5989.00000;11446.00000;;;;;;;;;5989.00000;11446.00000;;;;;;;;;5989.00000;11446.00000;;;;;;;;;5989.00000;11446.00000;;;;;;;;;5989.00000;11446.00000;;;;;;;;;5989.00000;11446.00000;;;;;;;;;5989.00000;11446.00000;;;;;;;;;5989.00000;11446.00000;;;;;;;;;5989.00000;11446.00000;;;;;;;;;5989.00000;11446.00000;;;;;;;;;5989.00000;11446.00000;;;;;;;;
993;2022-03-23 18:51:06.677 +0300;1754.00000;2878.00000;4271.00000;;;;;;;;1754.00000;2878.00000;4271.00000;;;;;;;;1754.00000;2878.00000;4271.00000;;;;;;;;1754.00000;2878.00000;4271.00000;;;;;;;;4271.00000;12709.00000;4271.00000;;;;;;;;4271.00000;12709.00000;4271.00000;;;;;;;;4271.00000;12709.00000;4271.00000;;;;;;;;4271.00000;12709.00000;4271.00000;;;;;;;;6025.00000;15587.00000;4271.00000;;;;;;;;6025.00000;15587.00000;4271.00000;;;;;;;;6025.00000;15587.00000;4271.00000;;;;;;;;6025.00000;15587.00000;4271.00000;;;;;;;
994;2022-03-23 18:51:06.677 +0300;2366.00000;12812.00000;6218.00000;12812.00000;2366.00000;;;;;;2366.00000;12812.00000;6218.00000;12812.00000;2366.00000;;;;;;2366.00000;12812.00000;6218.00000;12812.00000;2366.00000;;;;;;2366.00000;12812.00000;6218.00000;12812.00000;2366.00000;;;;;;13056.00000;12812.00000;6218.00000;12812.00000;2366.00000;;;;;;13056.00000;12812.00000;6218.00000;12812.00000;2366.00000;;;;;;13056.00000;12812.00000;6218.00000;12812.00000;2366.00000;;;;;;13056.00000;12812.00000;6218.00000;12812.00000;2366.00000;;;;;;21640.00000;12812.00000;6218.00000;12812.00000;2366.00000;;;;;;21640.00000;12812.00000;6218.00000;12812.00000;2366.00000;;;;;;21640.00000;12812.00000;6218.00000;12812.00000;2366.00000;;;;;;21640.00000;12812.00000;6218.00000;12812.00000;2366.00000;;;;;
995;2022-03-23 18:51:06.677 +0300;4327.00000;9931.00000;;;11725.00000;;;;;;4327.00000;9931.00000;;;11725.00000;;;;;;4327.00000;9931.00000;;;11725.00000;;;;;;4327.00000;9931.00000;;;11725.00000;;;;;;11725.00000;9931.00000;;;11725.00000;;;;;;11725.00000;9931.00000;;;11725.00000;;;;;;11725.00000;9931.00000;;;11725.00000;;;;;;11725.00000;9931.00000;;;11725.00000;;;;;;16052.00000;9931.00000;;;11725.00000;;;;;;16052.00000;9931.00000;;;11725.00000;;;;;;16052.00000;9931.00000;;;11725.00000;;;;;;16052.00000;9931.00000;;;11725.00000;;;;;
996;2022-03-23 18:51:06.677 +0300;1878.00000;;1878.00000;;3592.00000;;;;10539.00000;;1878.00000;;1878.00000;;3592.00000;;;;10539.00000;;1878.00000;;1878.00000;;3592.00000;;;;10539.00000;;1878.00000;;1878.00000;;3592.00000;;;;10539.00000;;9149.00000;;1878.00000;;3592.00000;;;;10539.00000;;9149.00000;;1878.00000;;3592.00000;;;;10539.00000;;9149.00000;;1878.00000;;3592.00000;;;;10539.00000;;9149.00000;;1878.00000;;3592.00000;;;;10539.00000;;22655.00000;;1878.00000;;3592.00000;;;;10539.00000;;22655.00000;;1878.00000;;3592.00000;;;;10539.00000;;22655.00000;;1878.00000;;3592.00000;;;;10539.00000;;22655.00000;;1878.00000;;3592.00000;;;;10539.00000;
997;2022-03-23 18:51:06.677 +0300;1095.00000;3212.00000;;;2618.00000;3212.00000;;;1700.00000;;1095.00000;3212.00000;;;2618.00000;3212.00000;;;1700.00000;;1095.00000;3212.00000;;;2618.00000;3212.00000;;;1700.00000;;1095.00000;3212.00000;;;2618.00000;3212.00000;;;1700.00000;;5131.00000;9151.00000;;;2618.00000;3212.00000;;;1700.00000;;5131.00000;9151.00000;;;2618.00000;3212.00000;;;1700.00000;;5131.00000;9151.00000;;;2618.00000;3212.00000;;;1700.00000;;5131.00000;9151.00000;;;2618.00000;3212.00000;;;1700.00000;;8844.00000;12363.00000;;;2618.00000;3212.00000;;;1700.00000;;8844.00000;12363.00000;;;2618.00000;3212.00000;;;1700.00000;;8844.00000;12363.00000;;;2618.00000;3212.00000;;;1700.00000;;8844.00000;12363.00000;;;2618.00000;3212.00000;;;1700.00000;
998;2022-03-23 18:51:06.677 +0300;5364.00000;6403.00000;7164.00000;6833.00000;;;;;;;5364.00000;6403.00000;7164.00000;6833.00000;;;;;;;5364.00000;6403.00000;7164.00000;6833.00000;;;;;;;5364.00000;6403.00000;7164.00000;6833.00000;;;;;;;7164.00000;6833.00000;7164.00000;6833.00000;;;;;;;7164.00000;6833.00000;7164.00000;6833.00000;;;;;;;7164.00000;6833.00000;7164.00000;6833.00000;;;;;;;7164.00000;6833.00000;7164.00000;6833.00000;;;;;;;12528.00000;13236.00000;7164.00000;6833.00000;;;;;;;12528.00000;13236.00000;7164.00000;6833.00000;;;;;;;12528.00000;13236.00000;7164.00000;6833.00000;;;;;;;12528.00000;13236.00000;7164.00000;6833.00000;;;;;;
999;2022-03-23 18:51:06.677 +0300;;3384.00000;;10216.00000;;3384.00000;;;;;;3384.00000;;10216.00000;;3384.00000;;;;;;3384.00000;;10216.00000;;3384.00000;;;;;;3384.00000;;10216.00000;;3384.00000;;;;;;10216.00000;;10216.00000;;3384.00000;;;;;;10216.00000;;10216.00000;;3384.00000;;;;;;10216.00000;;10216.00000;;3384.00000;;;;;;10216.00000;;10216.00000;;3384.00000;;;;;;13600.00000;;10216.00000;;3384.00000;;;;;;13600.00000;;10216.00000;;3384.00000;;;;;;13600.00000;;10216.00000;;3384.00000;;;;;;13600.00000;;10216.00000;;3384.00000;;;;
1000;2022-03-23 18:51:06.677 +0300;14712.00000;;14712.00000;;;;;;2950.00000;;14712.00000;;14712.00000;;;;;;2950.00000;;14712.00000;;14712.00000;;;;;;2950.00000;;14712.00000;;14712.00000;;;;;;2950.00000;;14712.00000;;14712.00000;;;;;;2950.00000;;14712.00000;;14712.00000;;;;;;2950.00000;;14712.00000;;14712.00000;;;;;;2950.00000;;14712.00000;;14712.00000;;;;;;2950.00000;;14712.00000;;14712.00000;;;;;;2950.00000;;14712.00000;;14712.00000;;;;;;2950.00000;;14712.00000;;14712.00000;;;;;;2950.00000;;14712.00000;;14712.00000;;;;;;2950.00000;
1001;2022-03-23 18:51:06.677 +0300;14638.00000;12349.00000;;;;;;;;9138.00000;14638.00000;12349.00000;;;;;;;;9138.00000;14638.00000;12349.00000;;;;;;;;9138.00000;14638.00000;12349.00000;;;;;;;;9138.00000;14638.00000;12349.00000;;;;;;;;9138.00000;14638.00000;12349.00000;;;;;;;;9138.00000;14638.00000;12349.00000;;;;;;;;9138.00000;14638.00000;12349.00000;;;;;;;;9138.00000;14638.00000;12349.00000;;;;;;;;9138.00000;14638.00000;12349.00000;;;;;;;;9138.00000;14638.00000;12349.00000;;;;;;;;9138.00000;14638.00000;12349.00000;;;;;;;;9138.00000
1002;2022-03-23 18:51:06.677 +0300;2568.00000;14289.00000;5798.00000;;9483.00000;;;;11645.00000;;2568.00000;14289.00000;5798.00000;;9483.00000;;;;11645.00000;;2568.00000;14289.00000;5798.00000;;9483.00000;;;;11645.00000;;2568.00000;14289.00000;5798.00000;;9483.00000;;;;11645.00000;;9483.00000;14289.00000;5798.00000;;9483.00000;;;;11645.00000;;9483.00000;14289.00000;5798.00000;;9483.00000;;;;11645.00000;;9483.00000;14289.00000;5798.00000;;9483.00000;;;;11645.00000;;9483.00000;14289.00000;5798.00000;;9483.00000;;;;11645.00000;;23399.00000;14289.00000;5798.00000;;9483.00000;;;;11645.00000;;23399.00000;14289.00000;5798.00000;;9483.00000;;;;11645.00000;;23399.00000;14289.00000;5798.00000;;9483.00000;;;;11645.00000;;23399.00000;14289.00000;5798.00000;;9483.00000;;;;11645.00000;
